year,make,model,engine,product_line,part_number,engine_size,position,vehicle_options,application_notes
1989,Audi,100 Quattro,All Engines,SEMI-LOADED CALIPER,SC1786,,Rear Right,,CT# 2624/2625
1989,Audi,100 Quattro,All Engines,BARE CALIPER,C0707,,Front Left,,"ATE Type, 4 Pin Style"
1989,Audi,100 Quattro,All Engines,BARE CALIPER,C0708,,Front Right,,"ATE Type, 4 Pin Style"
1989,Audi,100 Quattro,All Engines,BARE CALIPER,C0705,,Front Left,,"Girling Type, 2 Pin Style"
1989,Audi,100 Quattro,All Engines,BARE CALIPER,C0706,,Front Right,,"Girling Type, 2 Pin Style"
1989,Audi,100 Quattro,All Engines,BARE CALIPER,C1709,,Rear Left,,CT# 2392/2393
1989,Audi,100 Quattro,All Engines,BARE CALIPER,C1710,,Rear Right,,CT# 2392/2393
1989,Audi,100 Quattro,All Engines,BARE CALIPER,C1785,,Rear Left,,CT# 2624/2625
1989,Audi,100 Quattro,All Engines,BARE CALIPER,C1786,,Rear Right,,CT# 2624/2625
1989,Audi,200,All Engines,SEMI-LOADED CALIPER,SC1783,,Front Left,,"If Calipers are mounted in front of the axle, reverse their position."
1989,Audi,200,All Engines,SEMI-LOADED CALIPER,SC1784,,Front Right,,"If Calipers are mounted in front of the axle, reverse their position."
1989,Audi,200,All Engines,SEMI-LOADED CALIPER,SC1793,,Rear Left,,
1989,Audi,200,All Engines,SEMI-LOADED CALIPER,SC1794,,Rear Right,,
1989,Audi,200,All Engines,BARE CALIPER,C1783,,Front Left,,"If Calipers are mounted in front of the axle, reverse their position."
1989,Audi,200,All Engines,BARE CALIPER,C1784,,Front Right,,"If Calipers are mounted in front of the axle, reverse their position."
1989,Audi,200,All Engines,BARE CALIPER,C1793,,Rear Left,,
1989,Audi,200,All Engines,BARE CALIPER,C1794,,Rear Right,,
1989,Audi,200 Quattro,All Engines,SEMI-LOADED CALIPER,SC0709,,Front Left,,"ATE Type, 1 Piston"
1989,Audi,200 Quattro,All Engines,SEMI-LOADED CALIPER,SC0710,,Front Right,,"ATE Type, 1 Piston"
1989,Audi,200 Quattro,All Engines,SEMI-LOADED CALIPER,SC0705,,Front Left,,"Girling Type, 1 Piston"
1989,Audi,200 Quattro,All Engines,SEMI-LOADED CALIPER,SC0706,,Front Right,,"Girling Type, 1 Piston"
1989,Audi,200 Quattro,All Engines,SEMI-LOADED CALIPER,SC1783,,Front Left,,"Girling Type, 2 Piston, If Calipers are mounted in front of the axle, reverse their position."
1989,Audi,200 Quattro,All Engines,SEMI-LOADED CALIPER,SC1784,,Front Right,,"Girling Type, 2 Piston, If Calipers are mounted in front of the axle, reverse their position."
1989,Audi,200 Quattro,All Engines,SEMI-LOADED CALIPER,SC1709,,Rear Left,,CT# 2392/2393
1989,Audi,200 Quattro,All Engines,SEMI-LOADED CALIPER,SC1710,,Rear Right,,CT# 2392/2393
1989,Audi,200 Quattro,All Engines,SEMI-LOADED CALIPER,SC1785,,Rear Left,,CT# 2624/2625
1989,Audi,200 Quattro,All Engines,SEMI-LOADED CALIPER,SC1786,,Rear Right,,CT# 2624/2625
1989,Audi,200 Quattro,All Engines,BARE CALIPER,C0709,,Front Left,,"ATE Type, 1 Piston"
1989,Audi,200 Quattro,All Engines,BARE CALIPER,C0710,,Front Right,,"ATE Type, 1 Piston"
1989,Audi,200 Quattro,All Engines,BARE CALIPER,C0705,,Front Left,,"Girling Type, 1 Piston"
1989,Audi,200 Quattro,All Engines,BARE CALIPER,C0706,,Front Right,,"Girling Type, 1 Piston"
1989,Audi,200 Quattro,All Engines,BARE CALIPER,C1783,,Front Left,,"Girling Type, 2 Piston, If Calipers are mounted in front of the axle, reverse their position."
1989,Audi,200 Quattro,All Engines,BARE CALIPER,C1784,,Front Right,,"Girling Type, 2 Piston, If Calipers are mounted in front of the axle, reverse their position."
1989,Audi,200 Quattro,All Engines,BARE CALIPER,C1709,,Rear Left,,CT# 2392/2393
1989,Audi,200 Quattro,All Engines,BARE CALIPER,C1710,,Rear Right,,CT# 2392/2393
1989,Audi,200 Quattro,All Engines,BARE CALIPER,C1785,,Rear Left,,CT# 2624/2625
1989,Audi,200 Quattro,All Engines,BARE CALIPER,C1786,,Rear Right,,CT# 2624/2625
1989,Audi,80,All Engines,SEMI-LOADED CALIPER,SC0707,,Front Left,,ATE Type
1989,Audi,80,All Engines,SEMI-LOADED CALIPER,SC0708,,Front Right,,ATE Type
1989,Audi,80,All Engines,SEMI-LOADED CALIPER,SC0705,,Front Left,,Girling Type
1989,Audi,80,All Engines,SEMI-LOADED CALIPER,SC0706,,Front Right,,Girling Type
1989,Audi,80,All Engines,SEMI-LOADED CALIPER,SC1793,,Rear Left,,
1989,Audi,80,All Engines,SEMI-LOADED CALIPER,SC1794,,Rear Right,,
1989,Audi,80,All Engines,BARE CALIPER,C0707,,Front Left,,ATE Type
1989,Audi,80,All Engines,BARE CALIPER,C0708,,Front Right,,ATE Type
1989,Audi,80,All Engines,BARE CALIPER,C0705,,Front Left,,Girling Type
1989,Audi,80,All Engines,BARE CALIPER,C0706,,Front Right,,Girling Type
1989,Audi,80,All Engines,BARE CALIPER,C1793,,Rear Left,,
1989,Audi,80,All Engines,BARE CALIPER,C1794,,Rear Right,,
1989,Audi,80 Quattro,All Engines,SEMI-LOADED CALIPER,SC0707,,Front Left,,ATE Type
1989,Audi,80 Quattro,All Engines,SEMI-LOADED CALIPER,SC0708,,Front Right,,ATE Type
1989,Audi,80 Quattro,All Engines,SEMI-LOADED CALIPER,SC0705,,Front Left,,Girling Type
1989,Audi,80 Quattro,All Engines,SEMI-LOADED CALIPER,SC0706,,Front Right,,Girling Type
1989,Audi,80 Quattro,All Engines,SEMI-LOADED CALIPER,SC1785,,Rear Left,,
1989,Audi,80 Quattro,All Engines,SEMI-LOADED CALIPER,SC1786,,Rear Right,,
1989,Audi,80 Quattro,All Engines,BARE CALIPER,C0707,,Front Left,,ATE Type
1989,Audi,80 Quattro,All Engines,BARE CALIPER,C0708,,Front Right,,ATE Type
1989,Audi,80 Quattro,All Engines,BARE CALIPER,C0705,,Front Left,,Girling Type
1989,Audi,80 Quattro,All Engines,BARE CALIPER,C0706,,Front Right,,Girling Type
1989,Audi,80 Quattro,All Engines,BARE CALIPER,C1785,,Rear Left,,
1989,Audi,80 Quattro,All Engines,BARE CALIPER,C1786,,Rear Right,,
1989,Audi,90,All Engines,SEMI-LOADED CALIPER,SC0707,,Front Left,,ATE Type
1989,Audi,90,All Engines,SEMI-LOADED CALIPER,SC0708,,Front Right,,ATE Type
1989,Audi,90,All Engines,SEMI-LOADED CALIPER,SC0705,,Front Left,,Girling Type
1989,Audi,90,All Engines,SEMI-LOADED CALIPER,SC0706,,Front Right,,Girling Type
1989,Audi,90,All Engines,SEMI-LOADED CALIPER,SC1793,,Rear Left,,
1989,Audi,90,All Engines,SEMI-LOADED CALIPER,SC1794,,Rear Right,,
1989,Audi,90,All Engines,BARE CALIPER,C0707,,Front Left,,ATE Type
1989,Audi,90,All Engines,BARE CALIPER,C0708,,Front Right,,ATE Type
1989,Audi,90,All Engines,BARE CALIPER,C0705,,Front Left,,Girling Type
1989,Audi,90,All Engines,BARE CALIPER,C0706,,Front Right,,Girling Type
1989,Audi,90,All Engines,BARE CALIPER,C1793,,Rear Left,,
1989,Audi,90,All Engines,BARE CALIPER,C1794,,Rear Right,,
1989,Audi,90 Quattro,All Engines,SEMI-LOADED CALIPER,SC0707,,Front Left,,ATE Type
1989,Audi,90 Quattro,All Engines,SEMI-LOADED CALIPER,SC0708,,Front Right,,ATE Type
1989,Audi,90 Quattro,All Engines,SEMI-LOADED CALIPER,SC0705,,Front Left,,Girling Type
1989,Audi,90 Quattro,All Engines,SEMI-LOADED CALIPER,SC0706,,Front Right,,Girling Type
1989,Audi,90 Quattro,All Engines,SEMI-LOADED CALIPER,SC1785,,Rear Left,,
1989,Audi,90 Quattro,All Engines,SEMI-LOADED CALIPER,SC1786,,Rear Right,,
1989,Audi,90 Quattro,All Engines,BARE CALIPER,C0707,,Front Left,,ATE Type
1989,Audi,90 Quattro,All Engines,BARE CALIPER,C0708,,Front Right,,ATE Type
1989,Audi,90 Quattro,All Engines,BARE CALIPER,C0705,,Front Left,,Girling Type
1989,Audi,90 Quattro,All Engines,BARE CALIPER,C0706,,Front Right,,Girling Type
1989,Audi,90 Quattro,All Engines,BARE CALIPER,C1785,,Rear Left,,
1989,Audi,90 Quattro,All Engines,BARE CALIPER,C1786,,Rear Right,,
1989,Blue Bird,TC2000,All Engines,SEMI-LOADED CALIPER,SC4001,,Front Left,,"Bendix Type, w/ 2.88"" Piston Dia., Slide Type, CT# 4150844"
1989,Blue Bird,TC2000,All Engines,SEMI-LOADED CALIPER,SC4001,,Front Right,,"Bendix Type, w/ 2.88"" Piston Dia., Slide Type, CT# 4150844"
1989,Blue Bird,TC2000,All Engines,SEMI-LOADED CALIPER,SC4001,,Rear Left,,"Bendix Type, w/ 2.88"" Piston Dia., Slide Type, CT# 4150844"
1989,Blue Bird,TC2000,All Engines,SEMI-LOADED CALIPER,SC4001,,Rear Right,,"Bendix Type, w/ 2.88"" Piston Dia., Slide Type, CT# 4150844"
1989,Blue Bird,TC2000,All Engines,BARE CALIPER,C4001,,Front Left,,"Bendix Type, w/ 2.88"" Piston Dia., Slide Type, CT# 4150844"
1989,Blue Bird,TC2000,All Engines,BARE CALIPER,C4001,,Front Right,,"Bendix Type, w/ 2.88"" Piston Dia., Slide Type, CT# 4150844"
1989,Blue Bird,TC2000,All Engines,BARE CALIPER,C4001,,Rear Left,,"Bendix Type, w/ 2.88"" Piston Dia., Slide Type, CT# 4150844"
1989,Blue Bird,TC2000,All Engines,BARE CALIPER,C4001,,Rear Right,,"Bendix Type, w/ 2.88"" Piston Dia., Slide Type, CT# 4150844"
1989,BMW,325i,All Engines,SEMI-LOADED CALIPER,SC2701,,Front Left,,ATE Type
1989,BMW,325i,All Engines,SEMI-LOADED CALIPER,SC2702,,Front Right,,ATE Type
1989,BMW,325i,All Engines,SEMI-LOADED CALIPER,SC0729,,Front Left,,Girling Type
1989,BMW,325i,All Engines,SEMI-LOADED CALIPER,SC0730,,Front Right,,Girling Type
1989,BMW,325i,All Engines,SEMI-LOADED CALIPER,SC0731,,Rear Left,,
1989,BMW,325i,All Engines,SEMI-LOADED CALIPER,SC0732,,Rear Right,,
1989,BMW,325i,All Engines,BARE CALIPER,C2701,,Front Left,,ATE Type
1989,BMW,325i,All Engines,BARE CALIPER,C2702,,Front Right,,ATE Type
1989,BMW,325i,All Engines,BARE CALIPER,C0729,,Front Left,,Girling Type
1989,BMW,325i,All Engines,BARE CALIPER,C0730,,Front Right,,Girling Type
1989,BMW,325i,All Engines,BARE CALIPER,C0731,,Rear Left,,
1989,BMW,325i,All Engines,BARE CALIPER,C0732,,Rear Right,,
1989,BMW,325is,All Engines,SEMI-LOADED CALIPER,SC2701,,Front Left,,ATE Type
1989,BMW,325is,All Engines,SEMI-LOADED CALIPER,SC2702,,Front Right,,ATE Type
1989,BMW,325is,All Engines,SEMI-LOADED CALIPER,SC0729,,Front Left,,Girling Type
1989,BMW,325is,All Engines,SEMI-LOADED CALIPER,SC0730,,Front Right,,Girling Type
1989,BMW,325is,All Engines,SEMI-LOADED CALIPER,SC0731,,Rear Left,,
1989,BMW,325is,All Engines,SEMI-LOADED CALIPER,SC0732,,Rear Right,,
1989,BMW,325is,All Engines,BARE CALIPER,C2701,,Front Left,,ATE Type
1989,BMW,325is,All Engines,BARE CALIPER,C2702,,Front Right,,ATE Type
1989,BMW,325is,All Engines,BARE CALIPER,C0729,,Front Left,,Girling Type
1989,BMW,325is,All Engines,BARE CALIPER,C0730,,Front Right,,Girling Type
1989,BMW,325is,All Engines,BARE CALIPER,C0731,,Rear Left,,
1989,BMW,325is,All Engines,BARE CALIPER,C0732,,Rear Right,,
1989,BMW,325iX,All Engines,SEMI-LOADED CALIPER,SC2701,,Front Left,,ATE Type
1989,BMW,325iX,All Engines,SEMI-LOADED CALIPER,SC2702,,Front Right,,ATE Type
1989,BMW,325iX,All Engines,SEMI-LOADED CALIPER,SC0729,,Front Left,,Girling Type
1989,BMW,325iX,All Engines,SEMI-LOADED CALIPER,SC0730,,Front Right,,Girling Type
1989,BMW,325iX,All Engines,SEMI-LOADED CALIPER,SC0731,,Rear Left,,
1989,BMW,325iX,All Engines,SEMI-LOADED CALIPER,SC0732,,Rear Right,,
1989,BMW,325iX,All Engines,BARE CALIPER,C2701,,Front Left,,ATE Type
1989,BMW,325iX,All Engines,BARE CALIPER,C2702,,Front Right,,ATE Type
1989,BMW,325iX,All Engines,BARE CALIPER,C0729,,Front Left,,Girling Type
1989,BMW,325iX,All Engines,BARE CALIPER,C0730,,Front Right,,Girling Type
1989,BMW,325iX,All Engines,BARE CALIPER,C0731,,Rear Left,,
1989,BMW,325iX,All Engines,BARE CALIPER,C0732,,Rear Right,,
1989,BMW,525i,All Engines,SEMI-LOADED CALIPER,SC2711,,Front Left,,
1989,BMW,525i,All Engines,SEMI-LOADED CALIPER,SC2712,,Front Right,,
1989,BMW,525i,All Engines,SEMI-LOADED CALIPER,SC1707,,Rear Left,,
1989,BMW,525i,All Engines,SEMI-LOADED CALIPER,SC1708,,Rear Right,,
1989,BMW,525i,All Engines,BARE CALIPER,C2711,,Front Left,,
1989,BMW,525i,All Engines,BARE CALIPER,C2712,,Front Right,,
1989,BMW,525i,All Engines,BARE CALIPER,C1707,,Rear Left,,
1989,BMW,525i,All Engines,BARE CALIPER,C1708,,Rear Right,,
1989,BMW,535i,All Engines,SEMI-LOADED CALIPER,SC2711,,Front Left,,
1989,BMW,535i,All Engines,SEMI-LOADED CALIPER,SC2712,,Front Right,,
1989,BMW,535i,All Engines,SEMI-LOADED CALIPER,SC1707,,Rear Left,,
1989,BMW,535i,All Engines,SEMI-LOADED CALIPER,SC1708,,Rear Right,,
1989,BMW,535i,All Engines,BARE CALIPER,C2711,,Front Left,,
1989,BMW,535i,All Engines,BARE CALIPER,C2712,,Front Right,,
1989,BMW,535i,All Engines,BARE CALIPER,C1707,,Rear Left,,
1989,BMW,535i,All Engines,BARE CALIPER,C1708,,Rear Right,,
1989,BMW,635CSi,All Engines,SEMI-LOADED CALIPER,SC0719,,Front Left,,
1989,BMW,635CSi,All Engines,SEMI-LOADED CALIPER,SC0720,,Front Right,,
1989,BMW,635CSi,All Engines,SEMI-LOADED CALIPER,SC0731,,Rear Left,,
1989,BMW,635CSi,All Engines,SEMI-LOADED CALIPER,SC0732,,Rear Right,,
1989,BMW,635CSi,All Engines,BARE CALIPER,C0719,,Front Left,,
1989,BMW,635CSi,All Engines,BARE CALIPER,C0720,,Front Right,,
1989,BMW,635CSi,All Engines,BARE CALIPER,C0731,,Rear Left,,
1989,BMW,635CSi,All Engines,BARE CALIPER,C0732,,Rear Right,,
1989,BMW,735i,All Engines,SEMI-LOADED CALIPER,SC1711,,Front Left,,
1989,BMW,735i,All Engines,SEMI-LOADED CALIPER,SC1712,,Front Right,,
1989,BMW,735i,All Engines,SEMI-LOADED CALIPER,SC1707,,Rear Left,,
1989,BMW,735i,All Engines,SEMI-LOADED CALIPER,SC1708,,Rear Right,,
1989,BMW,735i,All Engines,BARE CALIPER,C1711,,Front Left,,
1989,BMW,735i,All Engines,BARE CALIPER,C1712,,Front Right,,
1989,BMW,735i,All Engines,BARE CALIPER,C1707,,Rear Left,,
1989,BMW,735i,All Engines,BARE CALIPER,C1708,,Rear Right,,
1989,BMW,735iL,All Engines,SEMI-LOADED CALIPER,SC1711,,Front Left,,
1989,BMW,735iL,All Engines,SEMI-LOADED CALIPER,SC1712,,Front Right,,
1989,BMW,735iL,All Engines,SEMI-LOADED CALIPER,SC1707,,Rear Left,,
1989,BMW,735iL,All Engines,SEMI-LOADED CALIPER,SC1708,,Rear Right,,
1989,BMW,735iL,All Engines,BARE CALIPER,C1711,,Front Left,,
1989,BMW,735iL,All Engines,BARE CALIPER,C1712,,Front Right,,
1989,BMW,735iL,All Engines,BARE CALIPER,C1707,,Rear Left,,
1989,BMW,735iL,All Engines,BARE CALIPER,C1708,,Rear Right,,
1989,BMW,750iL,All Engines,SEMI-LOADED CALIPER,SC1711,,Front Left,,
1989,BMW,750iL,All Engines,SEMI-LOADED CALIPER,SC1712,,Front Right,,
1989,BMW,750iL,All Engines,SEMI-LOADED CALIPER,SC1707B,,Rear Left,,
1989,BMW,750iL,All Engines,SEMI-LOADED CALIPER,SC1708B,,Rear Right,,
1989,BMW,750iL,All Engines,BARE CALIPER,C1711,,Front Left,,
1989,BMW,750iL,All Engines,BARE CALIPER,C1712,,Front Right,,
1989,BMW,750iL,All Engines,BARE CALIPER,C1707B,,Rear Left,,
1989,BMW,750iL,All Engines,BARE CALIPER,C1708B,,Rear Right,,
1989,BMW,M3,All Engines,SEMI-LOADED CALIPER,SC2853,,Front Left,,
1989,BMW,M3,All Engines,SEMI-LOADED CALIPER,SC2854,,Front Right,,
1989,BMW,M3,All Engines,SEMI-LOADED CALIPER,SC1707,,Rear Left,,
1989,BMW,M3,All Engines,SEMI-LOADED CALIPER,SC1708,,Rear Right,,
1989,BMW,M3,All Engines,BARE CALIPER,C2853,,Front Left,,
1989,BMW,M3,All Engines,BARE CALIPER,C2854,,Front Right,,
1989,BMW,M3,All Engines,BARE CALIPER,C1707,,Rear Left,,
1989,BMW,M3,All Engines,BARE CALIPER,C1708,,Rear Right,,
1989,Buick,Century,All Engines,SEMI-LOADED CALIPER,SC0165,,Front Left,,Exc. Heavy Duty Brakes
1989,Buick,Century,All Engines,SEMI-LOADED CALIPER,SC0166,,Front Right,,Exc. Heavy Duty Brakes
1989,Buick,Century,All Engines,SEMI-LOADED CALIPER,SC0163,,Front Left,,Heavy Duty Brakes
1989,Buick,Century,All Engines,SEMI-LOADED CALIPER,SC0164,,Front Right,,Heavy Duty Brakes
1989,Buick,Century,All Engines,BARE CALIPER,C0165,,Front Left,,Exc. Heavy Duty Brakes
1989,Buick,Century,All Engines,BARE CALIPER,C0166,,Front Right,,Exc. Heavy Duty Brakes
1989,Buick,Century,All Engines,BARE CALIPER,C0163,,Front Left,,Heavy Duty Brakes
1989,Buick,Century,All Engines,BARE CALIPER,C0164,,Front Right,,Heavy Duty Brakes
1989,Buick,Electra,All Engines,SEMI-LOADED CALIPER,SC0163,,Front Left,,
1989,Buick,Electra,All Engines,SEMI-LOADED CALIPER,SC0164,,Front Right,,
1989,Buick,Electra,All Engines,BARE CALIPER,C0163,,Front Left,,
1989,Buick,Electra,All Engines,BARE CALIPER,C0164,,Front Right,,
1989,Buick,LeSabre,All Engines,SEMI-LOADED CALIPER,SC0163,,Front Left,,
1989,Buick,LeSabre,All Engines,SEMI-LOADED CALIPER,SC0164,,Front Right,,
1989,Buick,LeSabre,All Engines,BARE CALIPER,C0163,,Front Left,,
1989,Buick,LeSabre,All Engines,BARE CALIPER,C0164,,Front Right,,
1989,Buick,Reatta,All Engines,SEMI-LOADED CALIPER,SC0167,,Front Left,,
1989,Buick,Reatta,All Engines,SEMI-LOADED CALIPER,SC0168,,Front Right,,
1989,Buick,Reatta,All Engines,SEMI-LOADED CALIPER,SC0918,,Rear Left,,
1989,Buick,Reatta,All Engines,SEMI-LOADED CALIPER,SC0918,,Rear Right,,
1989,Buick,Reatta,All Engines,BARE CALIPER,C0167,,Front Left,,
1989,Buick,Reatta,All Engines,BARE CALIPER,C0168,,Front Right,,
1989,Buick,Reatta,All Engines,BARE CALIPER,C0918,,Rear Left,,
1989,Buick,Reatta,All Engines,BARE CALIPER,C0918,,Rear Right,,
1989,Buick,Regal,All Engines,SEMI-LOADED CALIPER,SC1533,,Front Left,,
1989,Buick,Regal,All Engines,SEMI-LOADED CALIPER,SC1534,,Front Right,,
1989,Buick,Regal,All Engines,SEMI-LOADED CALIPER,SC0947,,Rear Left,,w/ Ball Style Brake Cable on Left Caliper
1989,Buick,Regal,All Engines,SEMI-LOADED CALIPER,SC0947A,,Rear Left,,w/ Hook Style Brake Cable on Left Caliper
1989,Buick,Regal,All Engines,SEMI-LOADED CALIPER,SC0948,,Rear Right,,
1989,Buick,Regal,All Engines,BARE CALIPER,C1533,,Front Left,,
1989,Buick,Regal,All Engines,BARE CALIPER,C1534,,Front Right,,
1989,Buick,Regal,All Engines,BARE CALIPER,C0947,,Rear Left,,w/ Ball Style Brake Cable on Left Caliper
1989,Buick,Regal,All Engines,BARE CALIPER,C0947A,,Rear Left,,w/ Hook Style Brake Cable on Left Caliper
1989,Buick,Regal,All Engines,BARE CALIPER,C0948,,Rear Right,,
1989,Buick,Riviera,All Engines,SEMI-LOADED CALIPER,SC0167,,Front Left,,
1989,Buick,Riviera,All Engines,SEMI-LOADED CALIPER,SC0168,,Front Right,,
1989,Buick,Riviera,All Engines,SEMI-LOADED CALIPER,SC0918,,Rear Left,,
1989,Buick,Riviera,All Engines,SEMI-LOADED CALIPER,SC0918,,Rear Right,,
1989,Buick,Riviera,All Engines,BARE CALIPER,C0167,,Front Left,,
1989,Buick,Riviera,All Engines,BARE CALIPER,C0168,,Front Right,,
1989,Buick,Riviera,All Engines,BARE CALIPER,C0918,,Rear Left,,
1989,Buick,Riviera,All Engines,BARE CALIPER,C0918,,Rear Right,,
1989,Buick,Skyhawk,All Engines,SEMI-LOADED CALIPER,SC0165,,Front Left,,
1989,Buick,Skyhawk,All Engines,SEMI-LOADED CALIPER,SC0166,,Front Right,,
1989,Buick,Skyhawk,All Engines,BARE CALIPER,C0165,,Front Left,,
1989,Buick,Skyhawk,All Engines,BARE CALIPER,C0166,,Front Right,,
1989,Buick,Skylark,All Engines,SEMI-LOADED CALIPER,SC0165,,Front Left,,
1989,Buick,Skylark,All Engines,SEMI-LOADED CALIPER,SC0166,,Front Right,,
1989,Buick,Skylark,All Engines,BARE CALIPER,C0165,,Front Left,,
1989,Buick,Skylark,All Engines,BARE CALIPER,C0166,,Front Right,,
1989,Cadillac,Allante,All Engines,SEMI-LOADED CALIPER,SC0167,,Front Left,,
1989,Cadillac,Allante,All Engines,SEMI-LOADED CALIPER,SC0168,,Front Right,,
1989,Cadillac,Allante,All Engines,SEMI-LOADED CALIPER,SC0918,,Rear Left,,
1989,Cadillac,Allante,All Engines,SEMI-LOADED CALIPER,SC0918,,Rear Right,,
1989,Cadillac,Allante,All Engines,BARE CALIPER,C0167,,Front Left,,
1989,Cadillac,Allante,All Engines,BARE CALIPER,C0168,,Front Right,,
1989,Cadillac,Allante,All Engines,BARE CALIPER,C0918,,Rear Left,,
1989,Cadillac,Allante,All Engines,BARE CALIPER,C0918,,Rear Right,,
1989,Cadillac,Brougham,All Engines,SEMI-LOADED CALIPER,SC0143,,Front Left,,
1989,Cadillac,Brougham,All Engines,SEMI-LOADED CALIPER,SC0144,,Front Right,,
1989,Cadillac,Brougham,All Engines,BARE CALIPER,C0143,,Front Left,,
